year,date,stodnr,hvalnr,kyn,kj,longd,kl
2011,09/02/2011,2011001,11001,f,1,419,1
2011,09/02/2011,2011001,11002,f,1,412,1
2011,09/02/2011,2011001,11003,f,1,NA,1
2011,09/02/2011,2011001,11004,f,1,430,1
2011,09/02/2011,2011001,11005,f,1,405,1
2011,09/02/2011,2011001,11006,m,1,369,1
2011,09/02/2011,2011001,11007,f,1,414,1
2011,09/02/2011,2011001,11008,f,1,447,1
2011,09/02/2011,2011001,11009,m,1,526,1
2011,09/02/2011,2011001,11010,f,1,387,1
2011,09/02/2011,2011001,11011,f,1,420,1
2011,09/02/2011,2011001,11013,m,1,220,1
2011,09/02/2011,2011001,11015,f,1,269,1
2011,09/02/2011,2011001,11019,f,1,434,1
2011,09/02/2011,2011001,11020,m,1,437,1
2011,07/04/2011,2011002,11021,f,1,429,1
2011,07/04/2011,2011002,11022,f,1,420,1
2011,07/04/2011,2011002,11023,f,1,298,1
2011,07/04/2011,2011002,11024,f,1,428,1
2011,07/04/2011,2011002,11025,f,1,440,1
2011,07/04/2011,2011002,11026,f,1,391,1
2011,07/04/2011,2011002,11027,m,1,324,1
2011,07/04/2011,2011002,11028,f,1,416,1
2011,07/04/2011,2011002,11029,f,1,304,1
2011,07/04/2011,2011002,11030,f,1,421,1
2011,02/09/2011,2011004,11041,m,1,414,1
2011,02/09/2011,2011004,11042,f,1,432,1
2011,02/09/2011,2011004,11043,f,1,440,1
2011,02/09/2011,2011004,11044,f,1,425,1
2011,02/09/2011,2011004,11045,f,1,373,1
2011,02/09/2011,2011004,11046,f,1,377,1
2011,02/09/2011,2011004,11047,m,1,528,1
2011,02/09/2011,2011004,11048,f,1,417,1
2011,02/09/2011,2011004,11049,m,1,450,1
2011,02/09/2011,2011004,11050,f,1,353,1
2011,08/09/2011,2011005,11051,f,1,438,1
2011,08/09/2011,2011005,11052,m,1,463,1
2011,08/09/2011,2011005,11053,m,1,444,1
2011,08/09/2011,2011005,11054,f,1,424,1
2011,08/09/2011,2011005,11055,f,1,392,1
2011,08/09/2011,2011005,11056,m,1,533,1
2011,08/09/2011,2011005,11057,m,1,291,1
2011,08/09/2011,2011005,11058,m,1,473,1
2011,08/09/2011,2011005,11059,f,1,431,1
2011,08/09/2011,2011005,11060,f,1,459,1
2011,13/11/2011,2011006,11061,m,1,343,1
2011,13/11/2011,2011006,11062,m,1,338,1
2011,13/11/2011,2011006,11063,f,1,419,1
2011,13/11/2011,2011006,11064,f,1,354,1
2011,13/11/2011,2011006,11065,m,1,453,1
2011,13/11/2011,2011006,11066,m,1,433,1
2011,13/11/2011,2011006,11067,f,1,425,1
2011,13/11/2011,2011006,11068,m,1,436,1
2011,13/11/2011,2011006,11069,f,1,317,1
2011,13/11/2011,2011006,11070,f,1,407,1
2011,18/11/2011,2011007,11071,f,1,410,1
2011,18/11/2011,2011007,11072,f,1,271,1
2011,18/11/2011,2011007,11073,f,1,261,1
2011,18/11/2011,2011007,11074,f,1,275,1
2011,18/11/2011,2011007,11075,m,1,307,1
2011,18/11/2011,2011007,11076,m,1,415,1
2011,18/11/2011,2011007,11077,f,1,430,1
2011,18/11/2011,2011007,11078,f,1,436,1
2011,18/11/2011,2011007,11079,f,1,430,1
2011,18/11/2011,2011007,11080,f,1,430,1
2011,22/11/2011,2011009,11081,f,1,432,1
2011,22/11/2011,2011009,11082,f,1,443,1
2011,22/11/2011,2011009,11083,f,1,435,1
2011,22/11/2011,2011009,11084,m,1,446,1
2011,22/11/2011,2011009,11085,f,1,406,1
2011,22/11/2011,2011009,11086,f,1,430,1
2011,22/11/2011,2011009,11087,f,1,419,1
2011,22/11/2011,2011009,11088,f,1,421,1
2011,22/11/2011,2011009,11089,m,1,508,1
2011,22/11/2011,2011009,11090,f,1,410,1
2012,10/07/2012,2012003,12001,f,1,375,1
2012,10/07/2012,2012003,12002,m,1,356,1
2012,10/07/2012,2012003,12003,f,1,372,1
2012,10/07/2012,2012003,12004,f,1,404,1
2012,10/07/2012,2012003,12005,f,1,404,1
2012,10/07/2012,2012003,12006,f,1,306,1
2012,10/07/2012,2012003,12007,f,1,308,1
2012,10/07/2012,2012003,12008,f,1,439,1
2012,10/07/2012,2012003,12009,f,1,371,1
2012,10/07/2012,2012003,12010,f,1,258,1
2012,19/08/2012,2012006,12011,f,1,440,1
2012,19/08/2012,2012006,12012,m,1,500,1
2012,19/08/2012,2012006,12013,f,1,493,1
2012,19/08/2012,2012006,12014,m,1,437,1
2012,19/08/2012,2012006,12015,f,1,458,1
2012,19/08/2012,2012006,12016,m,1,519,1
2012,19/08/2012,2012006,12017,f,1,376,1
2012,19/08/2012,2012006,12018,f,1,404,1
2012,19/08/2012,2012006,12019,f,1,398,1
2012,19/08/2012,2012006,12020,m,1,519,1
2012,23/09/2012,2012010,12021,m,1,397,1
2012,23/09/2012,2012010,12022,f,1,328,1
2012,23/09/2012,2012010,12023,f,1,340,1
2012,23/09/2012,2012010,12024,f,1,334,1
2012,23/09/2012,2012010,12025,f,1,390,1
2012,23/09/2012,2012010,12026,f,1,350,1
2012,23/09/2012,2012010,12027,m,1,473,1
2012,23/09/2012,2012010,12028,m,1,495,1
2012,23/09/2012,2012010,12029,f,1,329,1
2012,23/09/2012,2012010,12030,f,1,423,1
2013,21/07/2013,2013001,13001,f,1,385,1
2013,21/07/2013,2013001,13002,NA,1,NA,NA
2013,21/07/2013,2013001,13003,f,1,387,1
2013,21/07/2013,2013001,13004,f,1,454,1
2013,21/07/2013,2013001,13005,f,1,380,1
2013,21/07/2013,2013001,13006,f,1,431,1
2013,21/07/2013,2013001,13007,m,1,531,1
2013,21/07/2013,2013001,13008,m,1,506,1
2013,21/07/2013,2013001,13009,f,1,443,1
2013,21/07/2013,2013001,13010,f,1,324,1
2013,21/07/2013,2013001,13011,f,1,425,NA
2013,21/07/2013,2013001,13012,f,1,419,NA
2013,21/07/2013,2013001,13013,m,1,376,NA
2013,21/07/2013,2013001,13014,m,1,459,NA
2013,21/07/2013,2013001,13015,m,1,309,NA
2013,21/07/2013,2013001,13016,f,1,424,NA
2013,21/07/2013,2013001,13017,f,1,404,NA
2013,21/07/2013,2013001,13018,f,1,344,NA
2013,21/07/2013,2013001,13019,f,1,339,NA
2013,21/07/2013,2013001,13020,f,1,382,NA
2013,21/07/2013,2013001,13021,m,1,400,NA
2013,21/07/2013,2013001,13022,m,1,406,NA
2013,21/07/2013,2013001,13023,m,1,431,NA
2013,21/07/2013,2013001,13024,m,1,526,NA
2013,21/07/2013,2013001,13025,m,1,578,NA
2013,21/07/2013,2013001,13026,m,1,515,NA
2013,21/07/2013,2013001,13027,f,1,442,NA
2013,21/07/2013,2013001,13028,f,1,432,NA
2013,21/07/2013,2013001,13029,f,1,416,NA
2013,21/07/2013,2013001,13030,f,1,399,NA
2013,21/07/2013,2013001,13031,f,1,290,NA
2013,21/07/2013,2013001,13032,NA,1,359,NA
2013,21/07/2013,2013001,13033,f,1,364,NA
2013,21/07/2013,2013001,13034,f,1,424,NA
2013,21/07/2013,2013001,13035,f,1,NA,NA
2013,21/07/2013,2013001,13036,NA,1,NA,NA
2013,21/07/2013,2013001,13037,NA,1,NA,NA
2013,21/07/2013,2013001,13038,NA,1,NA,NA
2013,21/07/2013,2013001,13039,f,1,394,NA
2013,21/07/2013,2013001,13040,NA,1,NA,NA
2013,21/07/2013,2013001,13041,NA,1,NA,NA
2013,21/07/2013,2013001,13042,NA,1,NA,NA
2013,21/07/2013,2013001,13043,NA,1,NA,NA
2013,21/07/2013,2013001,13044,NA,1,NA,NA
2013,21/07/2013,2013001,13045,f,1,379,1
2013,30/07/2013,2013002,13051,f,1,348,1
2013,30/07/2013,2013002,13052,f,1,412,1
2013,30/07/2013,2013002,13053,f,1,347,1
2013,30/07/2013,2013002,13054,f,1,433,1
2013,30/07/2013,2013002,13055,m,1,373,1
2013,30/07/2013,2013002,13056,f,1,437,1
2013,30/07/2013,2013002,13057,m,1,NA,NA
2013,30/07/2013,2013002,13058,m,1,NA,NA
2013,30/07/2013,2013002,13060,NA,1,NA,NA
2013,30/07/2013,2013002,13061,NA,1,NA,NA
2013,30/07/2013,2013002,13062,NA,1,NA,NA
2013,30/07/2013,2013002,13063,NA,1,NA,NA
2013,30/07/2013,2013002,13064,NA,1,NA,NA
2013,30/07/2013,2013002,13065,NA,1,NA,NA
2013,30/07/2013,2013002,13066,NA,1,NA,NA
2013,30/07/2013,2013002,13067,NA,1,NA,NA
2013,30/07/2013,2013002,13068,f,1,420,1
2013,30/07/2013,2013002,13069,m,1,249,1
2013,30/07/2013,2013002,13070,f,1,452,1
2013,30/07/2013,2013002,13071,f,1,447,1
2013,30/07/2013,2013002,13072,f,1,429,1
2013,30/07/2013,2013002,13073,m,1,299,1
2013,30/07/2013,2013002,13074,f,1,429,1
2013,30/07/2013,2013002,13075,f,1,431,1
2013,30/07/2013,2013002,13076,f,1,452,1
2013,30/07/2013,2013002,13081,m,1,553,1
2013,30/07/2013,2013002,13082,f,1,483,1
2013,30/07/2013,2013002,13083,f,1,491,1
2013,30/07/2013,2013002,13084,f,1,484,1
2013,30/07/2013,2013002,13085,m,1,269,1
2013,30/07/2013,2013002,13086,m,1,377,1
2013,30/07/2013,2013002,13087,m,1,552,1
2013,30/07/2013,2013002,13088,m,1,425,1
2013,30/07/2013,2013002,13089,f,1,459,1
2013,30/07/2013,2013002,13090,f,1,467,1
2013,08/08/2013,2013003,13091,f,1,306,1
2013,08/08/2013,2013003,13092,m,1,425,1
2013,08/08/2013,2013003,13093,f,1,408,1
2013,08/08/2013,2013003,13094,f,1,324,1
2013,08/08/2013,2013003,13095,f,1,378,1
2013,08/08/2013,2013003,13096,f,1,441,1
2013,08/08/2013,2013003,13097,m,1,545,1
2013,08/08/2013,2013003,13098,m,1,532,1
2013,08/08/2013,2013003,13099,f,1,413,1
2013,08/08/2013,2013003,13100,f,1,341,1
2013,08/08/2013,2013003,13101,m,1,343,1
2013,08/08/2013,2013003,13102,f,1,325,1
2013,08/08/2013,2013003,13103,m,1,290,1
2013,08/08/2013,2013003,13104,m,1,519,1
2013,08/08/2013,2013003,13105,f,1,423,1
2013,08/08/2013,2013003,13106,f,1,389,1
2013,08/08/2013,2013003,13107,m,1,421,1
2013,08/08/2013,2013003,13108,f,1,356,1
2013,08/08/2013,2013003,13109,f,1,417,1
2013,08/08/2013,2013003,13110,f,1,452,1
2013,11/08/2013,2013004,13111,f,1,438,1
2013,11/08/2013,2013004,13112,f,1,309,1
2013,11/08/2013,2013004,13113,m,1,535,1
2013,11/08/2013,2013004,13114,m,1,440,1
2013,11/08/2013,2013004,13115,f,1,402,1
2013,11/08/2013,2013004,13116,f,1,408,1
2013,11/08/2013,2013004,13117,f,1,408,1
2013,11/08/2013,2013004,13118,f,1,338,1
2013,11/08/2013,2013004,13119,f,1,430,1
2013,11/08/2013,2013004,13120,m,1,340,1
2013,11/08/2013,2013004,13121,m,1,542,1
2013,11/08/2013,2013004,13122,m,1,414,1
2013,11/08/2013,2013004,13123,f,1,346,1
2013,11/08/2013,2013004,13124,m,1,348,1
2013,11/08/2013,2013004,13125,m,1,341,1
2013,11/08/2013,2013004,13126,m,1,564,1
2013,11/08/2013,2013004,13127,f,1,412,1
2013,11/08/2013,2013004,13128,m,1,272,1
2013,11/08/2013,2013004,13129,m,1,415,1
2013,11/08/2013,2013004,13130,f,1,412,1
2013,11/08/2013,2013004,13131,m,1,482,1
2013,13/08/2013,2013005,13132,f,1,426,NA
2013,13/08/2013,2013005,13133,f,1,428,NA
2013,13/08/2013,2013005,13134,f,1,427,NA
2013,13/08/2013,2013005,13135,f,1,437,NA
2013,13/08/2013,2013005,13136,f,1,350,NA
2013,13/08/2013,2013005,13137,f,1,298,NA
2013,13/08/2013,2013005,13138,f,1,431,NA
2013,13/08/2013,2013005,13139,m,1,430,NA
2013,13/08/2013,2013005,13140,m,1,267,NA
2013,13/08/2013,2013005,13141,f,1,298,NA
2013,13/08/2013,2013005,13142,f,1,362,NA
2013,13/08/2013,2013005,13143,f,1,374,NA
2013,13/08/2013,2013005,13144,f,1,443,NA
2013,13/08/2013,2013005,13145,f,1,434,NA
2013,13/08/2013,2013005,13146,m,1,402,NA
2013,13/08/2013,2013005,13147,f,1,207,NA
2013,13/08/2013,2013005,13148,m,1,502,NA
2013,13/08/2013,2013005,13149,f,1,391,NA
2013,13/08/2013,2013005,13150,m,1,428,NA
2013,13/08/2013,2013005,13151,f,1,405,NA
2013,27/08/2013,2013007,13152,f,1,396,1
2013,27/08/2013,2013007,13153,f,1,442,NA
2013,27/08/2013,2013007,13154,m,1,493,1
2013,27/08/2013,2013007,13155,f,1,406,1
2013,27/08/2013,2013007,13156,m,1,426,1
2013,27/08/2013,2013007,13157,f,1,351,1
2013,27/08/2013,2013007,13158,m,1,394,1
2013,27/08/2013,2013007,13159,f,1,450,1
2013,27/08/2013,2013007,13160,m,1,447,1
2013,27/08/2013,2013007,13161,m,1,499,1
2013,27/08/2013,2013007,13162,f,1,442,1
2013,27/08/2013,2013007,13163,f,1,303,1
2013,27/08/2013,2013007,13164,f,1,417,1
2013,27/08/2013,2013007,13165,f,1,412,1
2013,27/08/2013,2013007,13166,f,1,401,1
2013,27/08/2013,2013007,13167,f,1,454,1
2013,27/08/2013,2013007,13168,m,1,325,1
2013,27/08/2013,2013007,13169,f,1,405,1
2013,27/08/2013,2013007,13170,f,1,441,1
2013,27/08/2013,2013007,13171,f,1,430,1
2013,27/08/2013,2013007,13172,f,1,431,NA
2013,27/08/2013,2013007,13173,f,1,431,NA
2013,27/08/2013,2013007,13174,m,1,377,NA
2013,27/08/2013,2013007,13175,f,1,402,NA
2013,27/08/2013,2013007,13176,f,1,425,NA
2013,27/08/2013,2013007,13177,f,1,462,NA
2013,27/08/2013,2013007,13178,f,1,417,NA
2013,27/08/2013,2013007,13179,f,1,234,NA
2013,27/08/2013,2013007,13180,f,1,372,NA
2013,27/08/2013,2013007,13181,m,1,302,NA
2013,27/08/2013,2013007,13182,m,1,547,NA
2013,27/08/2013,2013007,13183,m,1,308,NA
2013,27/08/2013,2013007,13184,f,1,411,NA
2013,27/08/2013,2013007,13185,m,1,333,NA
2013,27/08/2013,2013007,13186,f,1,417,NA
2013,27/08/2013,2013007,13187,f,1,458,NA
2013,27/08/2013,2013007,13188,f,1,449,NA
2013,27/08/2013,2013007,13189,m,1,340,NA
2013,27/08/2013,2013007,13190,f,1,329,NA
2013,27/08/2013,2013007,13191,f,1,434,NA
2013,27/08/2013,2013007,13192,f,1,427,NA
2013,27/08/2013,2013007,13193,f,1,458,NA
2013,27/08/2013,2013007,13194,f,1,304,NA
2013,27/08/2013,2013007,13195,m,1,497,NA
2013,27/08/2013,2013007,13196,m,1,353,NA
2013,27/08/2013,2013007,13197,f,1,321,NA
2013,27/08/2013,2013007,13198,f,1,399,NA
2013,27/08/2013,2013007,13199,m,1,465,NA
2013,27/08/2013,2013007,13200,m,1,533,NA
2013,27/08/2013,2013007,13201,m,1,244,1
2013,06/09/2013,2013008,13202,f,1,456,1
2013,06/09/2013,2013008,13203,f,1,401,1
2013,06/09/2013,2013008,13204,m,1,582,1
2013,06/09/2013,2013008,13205,m,1,408,1
2013,06/09/2013,2013008,13206,f,1,433,1
2013,06/09/2013,2013008,13207,m,1,566,1
2013,06/09/2013,2013008,13208,f,1,453,1
2013,06/09/2013,2013008,13209,f,1,437,1
2013,06/09/2013,2013008,13210,m,1,405,1
2013,06/09/2013,2013008,13211,f,1,456,1
2013,06/09/2013,2013008,13212,f,1,458,1
2013,06/09/2013,2013008,13213,f,1,458,1
2013,06/09/2013,2013008,13214,f,1,455,1
2013,06/09/2013,2013008,13215,f,1,466,1
2013,06/09/2013,2013008,13216,f,1,419,1
2013,06/09/2013,2013008,13217,m,1,531,NA
2013,06/09/2013,2013008,13218,m,1,395,1
2013,06/09/2013,2013008,13219,f,1,382,1
2013,06/09/2013,2013008,13220,f,1,322,1
2013,06/09/2013,2013008,13221,f,1,NA,NA
2013,06/09/2013,2013008,13222,f,1,NA,NA
2013,06/09/2013,2013008,13223,f,1,NA,NA
2013,06/09/2013,2013008,13224,f,1,NA,NA
2013,06/09/2013,2013008,13225,f,1,NA,NA
2013,06/09/2013,2013008,13226,f,1,NA,NA
2013,06/09/2013,2013008,13227,f,1,NA,NA
2013,06/09/2013,2013008,13228,f,1,NA,NA
2013,06/09/2013,2013008,13229,f,1,NA,NA
2013,06/09/2013,2013008,13230,f,1,NA,NA
2013,06/09/2013,2013008,13231,f,1,NA,NA
2013,06/09/2013,2013008,13232,f,1,NA,NA
2013,06/09/2013,2013008,13233,f,1,NA,NA
2013,06/09/2013,2013008,13234,f,1,NA,NA
2013,06/09/2013,2013008,13235,f,1,NA,NA
2013,06/09/2013,2013008,13236,f,1,NA,NA
2013,06/09/2013,2013008,13237,f,1,NA,NA
2013,06/09/2013,2013008,13238,f,1,NA,NA
2013,06/09/2013,2013008,13239,f,1,NA,NA
2013,06/09/2013,2013008,13240,f,1,NA,NA
2013,06/09/2013,2013008,13241,f,1,NA,NA
2013,06/09/2013,2013008,13242,f,1,NA,NA
2013,06/09/2013,2013008,13243,f,1,NA,NA
2013,06/09/2013,2013008,13244,f,1,NA,NA
2013,06/09/2013,2013008,13245,f,1,NA,NA
2013,06/09/2013,2013008,13246,f,1,NA,NA
2013,06/09/2013,2013008,13247,f,1,NA,NA
2013,06/09/2013,2013008,13248,f,1,NA,NA
2013,06/09/2013,2013008,13249,f,1,NA,NA
2013,06/09/2013,2013008,13250,f,1,NA,NA
2013,06/09/2013,2013008,13251,f,1,470,1
2013,22/09/2013,2013009,120,m,1,496,NA
2013,22/09/2013,2013009,13252,f,1,448,NA
2013,22/09/2013,2013009,13253,f,1,392,NA
2013,22/09/2013,2013009,13254,m,1,307,NA
2013,22/09/2013,2013009,13255,f,1,455,NA
2013,22/09/2013,2013009,13256,f,1,350,NA
2013,22/09/2013,2013009,13257,f,1,455,NA
2013,22/09/2013,2013009,13258,m,1,360,NA
2013,22/09/2013,2013009,13259,f,1,436,NA
2013,22/09/2013,2013009,13260,f,1,441,NA
2013,22/09/2013,2013009,13261,m,1,434,NA
2013,22/09/2013,2013009,13262,f,1,436,NA
2013,22/09/2013,2013009,13263,m,1,448,NA
2013,22/09/2013,2013009,13264,m,1,380,NA
2013,22/09/2013,2013009,13265,m,1,351,NA
2013,22/09/2013,2013009,13266,m,1,527,NA
2013,22/09/2013,2013009,13267,m,1,542,NA
2013,22/09/2013,2013009,13268,m,1,465,NA
2013,22/09/2013,2013009,13269,m,1,541,NA
2013,22/09/2013,2013009,13270,m,1,540,NA
2013,22/09/2013,2013009,13271,f,1,392,NA
2013,22/09/2013,2013009,13272,m,1,544,NA
2013,22/09/2013,2013009,13273,m,1,316,NA
2013,22/09/2013,2013009,13274,m,1,520,NA
2013,22/09/2013,2013009,13275,f,1,378,NA
2013,22/09/2013,2013009,13276,m,1,429,NA
2013,22/09/2013,2013009,13277,m,1,365,NA
2013,22/09/2013,2013009,13278,m,1,339,NA
2013,22/09/2013,2013009,13279,m,1,567,NA
2013,22/09/2013,2013009,13280,f,1,411,NA
2013,22/09/2013,2013009,13281,f,1,406,NA
2013,22/09/2013,2013009,13282,f,1,388,NA
2013,22/09/2013,2013009,13283,m,1,544,NA
2013,22/09/2013,2013009,13284,m,1,545,NA
2013,22/09/2013,2013009,13285,f,1,339,NA
2013,22/09/2013,2013009,13286,f,1,437,NA
2013,22/09/2013,2013009,13287,f,1,447,NA
2013,22/09/2013,2013009,13288,f,1,399,NA
2013,22/09/2013,2013009,13289,m,1,542,NA
2013,22/09/2013,2013009,13290,f,1,332,NA
2013,22/09/2013,2013009,13291,f,1,347,NA
2013,22/09/2013,2013009,13292,m,1,216,NA
2013,22/09/2013,2013009,13293,f,1,425,NA
2013,22/09/2013,2013009,13294,m,1,537,NA
2013,22/09/2013,2013009,13295,f,1,426,NA
2013,22/09/2013,2013009,13296,f,1,429,NA
2013,22/09/2013,2013009,13297,f,1,439,NA
2013,22/09/2013,2013009,13298,f,1,394,NA
2013,22/09/2013,2013009,13299,f,1,358,NA
2013,22/09/2013,2013009,13300,f,1,240,NA
2013,22/09/2013,2013009,13301,f,1,381,NA
2013,22/09/2013,2013009,13302,f,1,420,NA
2013,22/09/2013,2013009,13303,f,1,442,NA
2013,22/09/2013,2013009,13304,f,1,378,NA
2013,22/09/2013,2013009,13305,m,1,549,NA
2013,22/09/2013,2013009,13306,m,1,569,NA
2013,22/09/2013,2013009,13307,f,1,465,NA
2013,22/09/2013,2013009,13308,f,1,466,NA
2013,22/09/2013,2013009,13309,m,1,552,NA
2013,22/09/2013,2013009,13310,f,1,418,NA
2013,22/09/2013,2013009,13311,f,1,334,NA
2013,22/09/2013,2013009,13312,f,1,406,NA
2013,22/09/2013,2013009,13313,f,1,423,NA
2013,22/09/2013,2013009,13314,f,1,434,NA
2013,22/09/2013,2013009,13315,m,1,556,NA
2013,22/09/2013,2013009,13316,f,1,253,NA
2013,22/09/2013,2013009,13317,m,1,535,NA
2013,22/09/2013,2013009,13318,m,1,338,NA
2013,22/09/2013,2013009,13319,m,1,394,NA
2013,22/09/2013,2013009,13320,m,1,494,NA
2013,22/09/2013,2013009,13321,m,1,533,NA
2013,22/09/2013,2013009,13322,m,1,458,NA
2013,22/09/2013,2013009,13323,f,1,404,NA
2013,22/09/2013,2013009,13324,f,1,317,NA
2013,22/09/2013,2013009,13325,m,1,473,NA
2013,22/09/2013,2013009,13326,f,1,393,NA
2013,22/09/2013,2013009,13327,m,1,543,NA
2013,22/09/2013,2013009,13328,m,1,467,NA
2013,22/09/2013,2013009,13329,f,1,465,NA
2013,22/09/2013,2013009,13330,m,1,407,NA
2013,22/09/2013,2013009,13331,m,1,426,NA
2013,22/09/2013,2013009,13332,f,1,414,NA
2013,22/09/2013,2013009,13333,m,1,417,NA
2013,22/09/2013,2013009,13334,m,1,511,NA
2013,22/09/2013,2013009,13335,f,1,412,NA
2013,22/09/2013,2013009,13336,f,1,404,NA
2013,22/09/2013,2013009,13337,m,1,513,NA
2013,22/09/2013,2013009,13338,f,1,304,NA
2013,22/09/2013,2013009,13339,m,1,443,NA
2013,22/09/2013,2013009,13340,f,1,412,NA
2013,22/09/2013,2013009,13341,f,1,428,NA
2013,22/09/2013,2013009,13342,f,1,442,NA
2013,22/09/2013,2013009,13343,m,1,543,NA
2013,22/09/2013,2013009,13344,m,1,516,NA
2013,22/09/2013,2013009,13345,f,1,426,NA
2013,22/09/2013,2013009,13346,f,1,408,NA
2013,22/09/2013,2013009,13347,f,1,439,NA
2013,22/09/2013,2013009,13348,f,1,438,NA
