year,date,stodnr,hvalnr,kyn,kj,longd,kl
2013,22/09/2013,2013009,13349,f,1,436,NA
2013,22/09/2013,2013009,13350,f,1,405,NA
2013,22/09/2013,2013009,13351,m,1,534,NA
2013,22/09/2013,2013009,13352,m,1,346,NA
2013,22/09/2013,2013009,13353,m,1,269,NA
2013,22/09/2013,2013009,13354,f,1,366,NA
2013,22/09/2013,2013009,13355,m,1,588,NA
2013,22/09/2013,2013009,13356,f,1,433,NA
2013,22/09/2013,2013009,13357,f,1,402,NA
2013,22/09/2013,2013009,13358,f,1,453,NA
2013,22/09/2013,2013009,13359,f,1,436,NA
2013,22/09/2013,2013009,13360,m,1,357,NA
2013,22/09/2013,2013009,13361,f,1,419,NA
2013,22/09/2013,2013009,13362,f,1,520,NA
2013,22/09/2013,2013009,13363,f,1,444,NA
2013,22/09/2013,2013009,13364,f,1,367,NA
2013,22/09/2013,2013009,13365,f,1,298,NA
2013,22/09/2013,2013009,13366,f,1,407,NA
2013,22/09/2013,2013009,13367,m,1,571,NA
2013,22/09/2013,2013009,13368,f,1,426,NA
2013,22/09/2013,2013009,13369,m,1,556,NA
2013,22/09/2013,2013009,13370,f,1,443,NA
2013,10/10/2013,2013010,13400,m,1,448,NA
2013,10/10/2013,2013010,13401,m,1,475,NA
2013,10/10/2013,2013010,13402,f,1,398,NA
2013,10/10/2013,2013010,13403,f,1,424,NA
2013,10/10/2013,2013010,13404,f,1,430,NA
2013,10/10/2013,2013010,13405,f,1,380,NA
2013,10/10/2013,2013010,13406,m,1,552,NA
2013,10/10/2013,2013010,13407,f,1,350,NA
2013,10/10/2013,2013010,13408,f,1,268,NA
2013,10/10/2013,2013010,13409,f,1,397,NA
2013,10/10/2013,2013010,13410,f,1,438,NA
2013,10/10/2013,2013010,13411,f,1,432,NA
2013,10/10/2013,2013010,13412,f,1,445,NA
2013,10/10/2013,2013010,13413,f,1,370,NA
2013,10/10/2013,2013010,13414,m,1,502,NA
2013,10/10/2013,2013010,13416,f,1,410,NA
2013,10/10/2013,2013010,13417,m,1,505,NA
2013,10/10/2013,2013010,13418,f,1,420,NA
2013,10/10/2013,2013010,13419,f,1,420,NA
2013,10/10/2013,2013010,13420,NA,1,546,NA
2013,01/11/2013,2013011,13430,m,1,463,1
2013,01/11/2013,2013011,13431,m,1,519,1
2013,01/11/2013,2013011,13432,f,1,322,1
2013,01/11/2013,2013011,13433,f,1,279,1
2013,01/11/2013,2013011,13434,m,1,374,1
2013,01/11/2013,2013011,13435,m,1,231,1
2013,01/11/2013,2013011,13436,f,1,264,1
2013,01/11/2013,2013011,13437,f,1,410,1
2013,01/11/2013,2013011,13438,f,1,378,1
2013,01/11/2013,2013011,13439,f,1,443,1
2013,01/11/2013,2013011,13440,f,1,433,1
2013,01/11/2013,2013011,13441,m,1,396,1
2013,01/11/2013,2013011,13442,f,1,432,1
2013,01/11/2013,2013011,13443,f,1,296,1
2013,01/11/2013,2013011,13444,m,1,556,1
2013,01/11/2013,2013011,13445,f,1,425,1
2013,01/11/2013,2013011,13446,m,1,482,1
2013,01/11/2013,2013011,13447,m,1,271,1
2014,18/05/2014,2014001,14001,m,1,444,1
2014,18/05/2014,2014001,14002,f,1,465,1
2014,18/05/2014,2014001,14003,f,1,378,1
2014,18/05/2014,2014001,14004,m,1,365,1
2014,18/05/2014,2014001,14005,m,1,550,1
2014,18/05/2014,2014001,14006,f,1,405,1
2014,18/05/2014,2014001,14007,m,1,445,1
2014,18/05/2014,2014001,14008,m,1,560,1
2014,18/05/2014,2014001,14009,f,1,345,1
2014,18/05/2014,2014001,14010,f,1,332,1
2014,18/05/2014,2014001,14011,m,1,555,1
2014,18/05/2014,2014001,14012,f,1,409,1
2014,18/05/2014,2014001,14013,f,1,434,1
2014,30/08/2014,2014003,14086,f,1,NA,NA
2014,30/08/2014,2014003,14087,f,1,NA,NA
2014,30/08/2014,2014003,14088,NA,1,NA,1
2014,30/08/2014,2014003,14089,f,1,NA,1
2014,30/08/2014,2014003,14090,f,1,NA,NA
2014,30/08/2014,2014003,14091,f,1,NA,NA
2014,30/08/2014,2014003,14092,f,1,NA,NA
2014,30/08/2014,2014003,14093,NA,1,NA,NA
2014,30/08/2014,2014003,14094,NA,1,NA,NA
2014,30/08/2014,2014003,14095,f,1,NA,1
2014,30/08/2014,2014003,14096,f,1,NA,1
2014,30/08/2014,2014003,14097,NA,1,NA,NA
2014,30/08/2014,2014003,14098,f,1,NA,NA
2014,30/08/2014,2014003,14099,NA,1,NA,NA
2014,30/08/2014,2014003,14100,f,1,NA,NA
2014,30/08/2014,2014003,14101,f,1,NA,NA
2014,30/08/2014,2014003,14102,f,1,NA,1
2014,30/08/2014,2014003,14103,f,1,NA,NA
2014,30/08/2014,2014003,14104,NA,1,NA,NA
2014,30/08/2014,2014003,14105,f,1,NA,NA
2014,30/08/2014,2014003,14106,f,1,NA,NA
2014,30/08/2014,2014003,14107,f,1,NA,NA
2014,30/08/2014,2014003,14108,f,1,NA,NA
2014,30/08/2014,2014003,14109,f,1,NA,NA
2014,30/08/2014,2014003,14110,f,1,NA,NA
2014,30/08/2014,2014003,14111,f,1,NA,NA
2014,30/08/2014,2014003,14112,f,1,NA,NA
2014,30/08/2014,2014003,14113,NA,1,NA,NA
2014,30/08/2014,2014003,14114,NA,1,NA,NA
2014,30/08/2014,2014003,14115,f,1,NA,NA
2014,30/08/2014,2014003,14116,f,1,NA,NA
2014,30/08/2014,2014003,14117,NA,1,NA,NA
2014,30/08/2014,2014003,14118,NA,1,NA,NA
2014,30/08/2014,2014003,14119,f,1,NA,NA
2015,06/06/2015,2015001,150001,m,1,NA,NA
2015,06/06/2015,2015001,150002,m,1,NA,NA
2015,06/06/2015,2015001,150003,m,1,NA,NA
2015,06/06/2015,2015001,150004,f,1,NA,NA
2015,06/06/2015,2015001,150005,f,1,NA,NA
2015,06/06/2015,2015001,150006,f,1,NA,NA
2015,06/06/2015,2015001,150007,f,1,NA,NA
2015,06/06/2015,2015001,150008,f,1,NA,NA
2015,06/06/2015,2015001,150009,f,1,NA,NA
2015,06/06/2015,2015001,150010,f,1,NA,NA
2015,06/06/2015,2015001,150011,f,1,NA,NA
2015,06/06/2015,2015001,150012,f,1,NA,NA
2015,06/06/2015,2015001,150013,f,1,NA,NA
2015,06/06/2015,2015001,150014,f,1,NA,NA
2015,06/06/2015,2015001,150015,f,1,NA,NA
2015,06/06/2015,2015001,150016,f,1,NA,NA
2015,06/06/2015,2015001,150017,m,1,NA,NA
2015,06/06/2015,2015001,150018,m,1,NA,NA
2015,06/06/2015,2015001,150019,m,1,NA,NA
2015,06/06/2015,2015001,150020,f,1,NA,NA
2015,06/06/2015,2015001,150021,f,1,NA,NA
2015,06/06/2015,2015001,150022,f,1,NA,NA
2015,06/06/2015,2015001,150023,f,1,NA,NA
2015,06/06/2015,2015001,150024,m,1,NA,NA
2015,06/06/2015,2015001,150025,f,1,NA,NA
2015,06/06/2015,2015001,150026,f,1,NA,NA
2015,06/06/2015,2015001,150027,f,1,NA,NA
2015,06/06/2015,2015001,150028,f,1,NA,NA
2015,06/06/2015,2015001,150029,m,1,NA,NA
2015,06/06/2015,2015001,150030,f,1,NA,NA
2015,06/06/2015,2015001,150031,f,1,NA,NA
2015,06/06/2015,2015001,150032,m,1,NA,NA
2015,06/06/2015,2015001,150033,m,1,NA,NA
2015,06/06/2015,2015001,150034,f,1,NA,NA
2015,06/06/2015,2015001,150035,f,1,NA,NA
2015,06/06/2015,2015001,150036,f,1,NA,NA
2015,06/06/2015,2015001,150037,f,1,NA,NA
2015,06/06/2015,2015001,150038,f,1,NA,NA
2015,06/06/2015,2015001,150039,f,1,NA,NA
2015,06/06/2015,2015001,150040,f,1,NA,NA
2015,06/06/2015,2015001,150041,f,1,NA,NA
2015,06/06/2015,2015001,150042,m,1,NA,NA
2015,06/06/2015,2015001,150043,m,1,NA,NA
2015,06/06/2015,2015001,150044,m,1,NA,NA
2015,06/06/2015,2015001,150045,m,1,NA,NA
2015,06/06/2015,2015001,150046,f,1,NA,NA
2015,06/06/2015,2015001,150047,f,1,NA,NA
2015,06/06/2015,2015001,150048,m,1,NA,NA
2015,06/06/2015,2015001,150049,f,1,NA,NA
2015,06/06/2015,2015001,150050,m,1,NA,NA
2015,06/06/2015,2015001,150051,f,1,NA,NA
2015,06/06/2015,2015001,150052,f,1,NA,NA
2015,06/06/2015,2015001,150053,f,1,NA,NA
2015,06/06/2015,2015001,150054,m,1,NA,NA
2015,06/06/2015,2015001,150055,f,1,NA,NA
2015,06/06/2015,2015001,150056,f,1,NA,NA
2015,06/06/2015,2015001,150057,f,1,NA,NA
2015,06/06/2015,2015001,150058,m,1,NA,NA
2015,06/06/2015,2015001,150059,f,1,NA,NA
2015,06/06/2015,2015001,150060,f,1,NA,NA
2015,06/06/2015,2015001,150061,f,1,NA,NA
2015,06/06/2015,2015001,150062,f,1,NA,NA
2015,06/06/2015,2015001,150063,f,1,NA,NA
2015,06/06/2015,2015001,150064,f,1,NA,NA
2015,06/06/2015,2015001,150065,f,1,NA,NA
2015,06/06/2015,2015001,150066,f,1,NA,NA
2015,06/06/2015,2015001,150067,f,1,NA,NA
2015,06/06/2015,2015001,150068,f,1,NA,NA
2015,06/06/2015,2015001,150069,m,1,NA,NA
2015,06/06/2015,2015001,150070,m,1,NA,NA
2015,06/06/2015,2015001,150071,f,1,NA,NA
2015,06/06/2015,2015001,150072,f,1,NA,NA
2015,06/06/2015,2015001,150073,f,1,NA,NA
2015,06/06/2015,2015001,150074,f,1,NA,NA
2015,06/06/2015,2015001,150075,m,1,NA,NA
2015,06/06/2015,2015001,150076,m,1,NA,NA
2015,06/06/2015,2015001,150077,f,1,NA,NA
2015,06/06/2015,2015001,150078,m,1,NA,NA
2015,06/06/2015,2015001,150079,m,1,NA,NA
2015,06/06/2015,2015001,150080,m,1,NA,NA
2015,06/06/2015,2015001,150081,f,1,NA,NA
2015,06/06/2015,2015001,150082,f,1,NA,NA
2015,06/06/2015,2015001,150083,m,1,NA,NA
2015,06/06/2015,2015001,150084,f,1,NA,NA
2015,06/06/2015,2015001,150085,m,1,NA,NA
2015,06/06/2015,2015001,150088,f,1,NA,NA
2015,06/06/2015,2015001,150089,f,1,480,1
2015,06/06/2015,2015001,150090,f,1,376,1
2015,06/06/2015,2015001,150091,f,1,435,1
2015,06/06/2015,2015001,150092,f,1,458,1
2015,06/06/2015,2015001,150093,m,1,484,1
2015,06/06/2015,2015001,150094,f,1,445,1
2015,06/06/2015,2015001,150095,f,1,490,1
2015,06/06/2015,2015001,150096,f,1,422,1
2015,06/06/2015,2015001,150097,m,1,310,1
2015,06/06/2015,2015001,150098,f,1,414,1
2015,06/06/2015,2015001,150099,m,1,NA,NA
2015,06/06/2015,2015001,150100,f,1,NA,NA
2015,06/06/2015,2015001,150101,f,1,NA,NA
2015,06/06/2015,2015001,150102,m,1,NA,NA
2015,06/06/2015,2015001,150103,f,1,NA,NA
2015,06/06/2015,2015001,150104,f,1,NA,NA
2015,06/06/2015,2015001,150105,f,1,NA,NA
2015,06/06/2015,2015001,150106,f,1,NA,NA
2015,06/06/2015,2015001,150107,f,1,NA,NA
2015,06/06/2015,2015001,150108,m,1,NA,NA
2015,06/06/2015,2015001,150110,f,1,NA,NA
2015,06/06/2015,2015001,150111,f,1,NA,NA
2015,06/06/2015,2015001,150112,m,1,NA,NA
2015,06/06/2015,2015001,150113,f,1,NA,NA
2015,06/06/2015,2015001,150114,f,1,NA,NA
2015,06/06/2015,2015001,150115,f,1,NA,NA
2015,06/06/2015,2015001,150116,f,1,NA,NA
2015,06/06/2015,2015001,150117,f,1,NA,NA
2015,06/06/2015,2015001,150118,m,1,NA,NA
2015,06/06/2015,2015001,150119,m,1,NA,NA
2015,06/06/2015,2015001,150120,f,1,NA,NA
2015,06/06/2015,2015001,150121,m,1,NA,NA
2015,06/06/2015,2015001,150122,m,1,NA,NA
2015,06/06/2015,2015001,150123,f,1,NA,NA
2015,06/06/2015,2015001,150124,f,1,NA,NA
2015,06/06/2015,2015001,150125,f,1,NA,NA
2015,06/06/2015,2015001,150127,f,1,NA,NA
2015,06/06/2015,2015001,150128,f,1,NA,NA
2015,06/06/2015,2015001,150129,f,1,NA,NA
2015,06/06/2015,2015001,150130,m,1,NA,NA
2015,06/06/2015,2015001,150131,m,1,NA,NA
2015,06/06/2015,2015001,150132,f,1,NA,NA
2015,06/06/2015,2015001,150133,f,1,NA,NA
2015,06/06/2015,2015001,150134,f,1,NA,NA
2015,06/06/2015,2015001,150135,f,1,NA,NA
2015,06/06/2015,2015001,150136,m,1,NA,NA
2015,06/06/2015,2015001,150137,f,1,NA,NA
2015,06/06/2015,2015001,150138,f,1,NA,NA
2015,06/06/2015,2015001,150139,f,1,NA,NA
2015,06/06/2015,2015001,150140,f,1,NA,NA
2015,06/06/2015,2015001,150141,f,1,NA,NA
2015,06/06/2015,2015001,150142,f,1,NA,NA
2015,06/06/2015,2015001,150143,f,1,NA,NA
2015,06/06/2015,2015001,150144,f,1,NA,NA
2015,06/06/2015,2015001,150145,f,1,NA,NA
2015,06/06/2015,2015001,150146,m,1,NA,NA
2015,06/06/2015,2015001,150147,f,1,NA,NA
2015,06/06/2015,2015001,150148,f,1,NA,NA
2015,06/06/2015,2015001,150149,f,1,NA,NA
2015,06/06/2015,2015001,150150,f,1,NA,NA
2015,06/06/2015,2015001,150151,f,1,NA,NA
2015,06/06/2015,2015001,150152,f,1,NA,NA
2015,06/06/2015,2015001,150153,f,1,NA,NA
2015,06/06/2015,2015001,150154,f,1,NA,NA
2015,12/08/2015,2015006,150200,f,1,422,NA
2015,12/08/2015,2015006,150201,f,1,425,NA
2015,12/08/2015,2015006,150203,m,1,561,NA
2015,12/08/2015,2015006,150204,m,1,265,NA
2015,12/08/2015,2015006,150205,m,1,356,NA
2015,12/08/2015,2015006,150206,m,1,524,NA
2015,12/08/2015,2015006,150207,m,1,270,NA
2015,12/08/2015,2015006,150209,f,1,252,NA
2015,12/08/2015,2015006,150210,f,1,447,NA
2015,12/08/2015,2015006,150211,f,1,430,NA
2015,12/08/2015,2015006,150212,f,1,430,NA
2015,12/08/2015,2015006,150213,f,1,367,NA
2015,12/08/2015,2015006,150215,f,1,440,NA
2015,12/08/2015,2015006,150216,m,1,565,NA
2015,12/08/2015,2015006,150217,m,1,569,NA
2015,12/08/2015,2015006,150218,f,1,437,NA
2015,12/08/2015,2015006,150219,f,1,440,1
2015,12/08/2015,2015006,150220,f,1,395,1
2015,12/08/2015,2015006,150221,f,1,395,NA
2015,12/08/2015,2015006,150222,m,1,547,NA
2015,12/08/2015,2015006,150223,m,1,538,NA
2015,12/08/2015,2015006,150225,f,1,415,1
2015,12/08/2015,2015006,150226,f,1,420,1
2015,12/08/2015,2015006,150227,f,1,345,NA
2015,12/08/2015,2015006,150228,m,1,380,NA
2015,12/08/2015,2015006,150229,f,1,445,NA
2015,12/08/2015,2015006,150230,m,1,365,1
2015,12/08/2015,2015006,150231,f,1,460,NA
2015,12/08/2015,2015006,150232,f,1,435,NA
2015,12/08/2015,2015006,150233,f,1,440,NA
2015,12/08/2015,2015006,150234,f,1,400,NA
2015,12/08/2015,2015006,150235,m,1,386,1
2015,12/08/2015,2015006,150236,f,1,441,NA
2015,12/08/2015,2015006,150237,m,1,333,NA
2015,12/08/2015,2015006,150238,f,1,460,NA
2015,12/08/2015,2015006,150239,m,1,544,NA
2015,12/08/2015,2015006,150240,f,1,332,NA
2015,12/08/2015,2015006,150241,f,1,403,NA
2015,12/08/2015,2015006,150242,f,1,431,NA
2015,12/08/2015,2015006,150245,m,1,460,NA
2015,12/08/2015,2015006,150246,f,1,430,NA
2015,12/08/2015,2015006,150247,m,1,525,1
2015,12/08/2015,2015006,150250,f,1,390,NA
2015,12/08/2015,2015006,150251,f,1,438,1
2015,12/08/2015,2015006,150254,f,1,395,1
2015,12/08/2015,2015006,150258,f,1,367,NA
2015,30/11/2015,2015008,15400,m,1,468,NA
2015,30/11/2015,2015008,15401,f,1,427,NA
2015,30/11/2015,2015008,15402,m,1,404,NA
2015,30/11/2015,2015008,15403,m,1,494,NA
2015,30/11/2015,2015008,15404,f,1,347,NA
2015,30/11/2015,2015008,15405,f,1,345,NA
2015,30/11/2015,2015008,15406,m,1,459,NA
2015,30/11/2015,2015008,15407,f,1,454,NA
2015,30/11/2015,2015008,15408,f,1,420,NA
2015,30/11/2015,2015008,15410,m,1,406,NA
2015,30/11/2015,2015008,15411,f,1,431,NA
2016,06/07/2016,2016001,16001,f,1,457,1
2016,06/07/2016,2016001,16002,f,1,329,1
2016,06/07/2016,2016001,16003,f,1,418,1
2016,06/07/2016,2016001,16004,m,1,364,1
2016,06/07/2016,2016001,16005,f,1,419,1
2016,06/07/2016,2016001,16006,m,1,272,1
2016,06/07/2016,2016001,16007,m,1,569,1
2016,26/07/2016,2016002,16050,f,1,255,NA
2016,26/07/2016,2016002,16051,m,1,568,NA
2016,26/07/2016,2016002,16052,f,1,447,NA
2016,26/07/2016,2016002,16053,f,1,402,NA
2016,26/07/2016,2016002,16054,m,1,522,NA
2016,26/07/2016,2016002,16055,f,1,300,NA
2016,26/07/2016,2016002,16056,f,1,379,NA
2016,26/07/2016,2016002,16057,m,1,517,NA
2016,26/07/2016,2016002,16058,f,1,425,NA
2016,26/07/2016,2016002,16059,f,1,454,NA
2016,26/07/2016,2016002,16060,m,1,539,NA
2016,26/07/2016,2016002,16061,f,1,328,NA
2016,26/07/2016,2016002,16062,f,1,443,NA
2016,26/07/2016,2016002,16064,m,1,233,NA
2016,26/07/2016,2016002,16065,f,1,432,NA
2016,26/07/2016,2016002,16066,m,1,389,NA
2016,26/07/2016,2016002,16067,m,1,533,NA
2016,26/07/2016,2016002,16068,f,1,360,NA
2016,26/07/2016,2016002,16069,m,1,247,NA
2016,26/07/2016,2016002,16070,m,1,465,NA
2016,26/07/2016,2016002,16071,m,1,526,NA
2016,26/07/2016,2016002,16072,f,1,439,NA
2016,26/07/2016,2016002,16073,m,1,548,NA
2016,26/07/2016,2016002,16074,m,1,404,NA
2016,26/07/2016,2016002,16075,m,1,263,NA
2016,26/07/2016,2016002,16076,f,1,420,NA
2016,26/07/2016,2016002,16077,f,1,435,NA
2016,26/07/2016,2016002,16078,m,1,447,NA
2016,26/07/2016,2016002,16079,m,1,493,NA
2016,26/07/2016,2016002,16080,f,1,400,NA
2016,26/07/2016,2016002,16081,f,1,442,NA
2016,26/07/2016,2016002,16082,f,1,413,NA
2016,26/07/2016,2016002,16083,m,1,391,NA
2016,26/07/2016,2016002,16084,m,1,336,NA
2016,26/07/2016,2016002,16085,f,1,410,NA
2016,26/07/2016,2016002,16086,f,1,437,NA
2016,26/07/2016,2016002,16087,m,1,398,NA
2016,26/07/2016,2016002,16088,f,1,422,NA
2016,26/07/2016,2016002,16089,f,1,365,NA
2016,26/07/2016,2016002,16090,m,1,260,NA
2016,26/07/2016,2016002,16091,m,1,441,NA
2016,26/07/2016,2016002,16092,f,1,362,NA
2016,26/07/2016,2016002,16093,f,1,423,NA
2016,26/07/2016,2016002,16094,f,1,394,NA
2016,26/07/2016,2016002,16095,f,1,411,NA
2016,26/07/2016,2016002,16096,m,1,551,NA
2016,26/07/2016,2016002,16097,m,1,480,NA
2016,26/08/2016,2016004,16101,f,1,424,NA
2016,26/08/2016,2016004,16102,m,1,393,NA
2016,26/08/2016,2016004,16103,f,1,424,NA
2016,26/08/2016,2016004,16104,f,1,425,NA
2016,26/08/2016,2016004,16105,m,1,381,NA
2016,26/08/2016,2016004,16106,m,1,503,NA
2016,26/08/2016,2016004,16107,f,1,408,NA
2016,26/08/2016,2016004,16108,m,1,306,NA
2016,26/08/2016,2016004,16109,m,1,521,NA
2016,28/08/2016,2016005,16111,NA,1,NA,NA
2016,28/08/2016,2016005,16112,NA,1,NA,NA
2016,28/08/2016,2016005,16113,NA,1,NA,NA
2016,28/08/2016,2016005,16114,NA,1,NA,NA
2016,28/08/2016,2016005,16115,NA,1,NA,NA
2016,28/08/2016,2016005,16116,NA,1,NA,NA
2016,28/08/2016,2016005,16117,NA,1,NA,NA
2016,28/08/2016,2016005,16118,NA,1,NA,NA
2016,28/08/2016,2016005,16119,NA,1,NA,NA
2016,28/08/2016,2016005,16120,NA,1,NA,NA
2016,28/08/2016,2016005,16121,NA,1,NA,NA
2016,28/08/2016,2016005,16122,NA,1,NA,NA
2016,28/08/2016,2016005,16123,NA,1,NA,NA
2016,28/08/2016,2016005,16124,NA,1,NA,NA
2016,28/08/2016,2016005,16125,NA,1,NA,NA
2016,28/08/2016,2016005,16126,NA,1,NA,NA
2016,28/08/2016,2016005,16127,NA,1,NA,NA
2016,28/08/2016,2016005,16128,NA,1,NA,NA
2016,28/08/2016,2016005,16129,NA,1,NA,NA
2016,28/08/2016,2016005,16131,f,1,NA,NA
2016,28/08/2016,2016005,16132,NA,1,NA,NA
2016,28/08/2016,2016005,16133,NA,1,NA,NA
2016,28/08/2016,2016005,16134,NA,1,NA,NA
2016,28/08/2016,2016005,16135,NA,1,NA,NA
2016,28/08/2016,2016005,16136,NA,1,NA,NA
2016,28/08/2016,2016005,16137,NA,1,NA,NA
2016,28/08/2016,2016005,16138,NA,1,NA,NA
2016,28/08/2016,2016005,16139,NA,1,NA,NA
2016,28/08/2016,2016005,16140,NA,1,NA,NA
2016,28/08/2016,2016005,16141,NA,1,NA,NA
2016,28/08/2016,2016005,16142,NA,1,NA,NA
2016,28/08/2016,2016005,16143,NA,1,NA,NA
2016,28/08/2016,2016005,16144,NA,1,NA,NA
2016,28/08/2016,2016005,16145,NA,1,NA,NA
2016,28/08/2016,2016005,16146,NA,1,NA,NA
2016,28/08/2016,2016005,16147,NA,1,NA,NA
2016,28/08/2016,2016005,16148,NA,1,NA,NA
2016,28/08/2016,2016005,16149,NA,1,NA,NA
2016,28/08/2016,2016005,16150,NA,1,NA,NA
2016,28/08/2016,2016005,16151,NA,1,NA,NA
2016,28/08/2016,2016005,16152,NA,1,NA,NA
2016,28/08/2016,2016005,16153,NA,1,NA,NA
2016,28/08/2016,2016005,16154,NA,1,NA,NA
2016,28/08/2016,2016005,16155,NA,1,NA,NA
2016,28/08/2016,2016005,16156,NA,1,NA,NA
2016,28/08/2016,2016005,16157,NA,1,NA,NA
2016,28/08/2016,2016005,16158,NA,1,NA,NA
2016,28/08/2016,2016005,16159,NA,1,NA,NA
2016,28/08/2016,2016005,16160,NA,1,NA,NA
2016,28/08/2016,2016005,16161,NA,1,NA,NA
2016,28/08/2016,2016005,16162,NA,1,NA,NA
2016,28/08/2016,2016005,16163,NA,1,NA,NA
2016,28/08/2016,2016005,16164,NA,1,NA,NA
2016,28/08/2016,2016005,16165,NA,1,NA,NA
2016,28/08/2016,2016005,16166,NA,1,NA,NA
2016,28/08/2016,2016005,16167,NA,1,NA,NA
2016,28/08/2016,2016005,16168,NA,1,NA,NA
2016,28/08/2016,2016005,16169,NA,1,NA,NA
2016,28/08/2016,2016005,16170,NA,1,NA,NA
2016,28/08/2016,2016005,16171,NA,1,NA,NA
2016,28/08/2016,2016005,16172,NA,1,NA,NA
2016,28/08/2016,2016005,16173,NA,1,NA,NA
2016,28/08/2016,2016005,16174,NA,1,NA,NA
